Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Divorced,Married,Single
0,53,1,4,2.0,2.0,0,44,5,3,1,7026.0,1728,5298.0,0.669,3935,66,1.0,0.246,0.0,0.0,0.0
0,43,1,0,1.0,3.0,0,36,2,2,2,11247.0,0,11247.0,0.63,4894,85,0.977,0.0,0.0,0.0,1.0
0,40,1,3,3.0,4.0,0,27,4,2,3,17018.0,0,17018.0,0.69,1550,47,0.621,0.0,0.0,0.0,1.0
0,41,0,3,1.0,0.0,0,15,1,1,2,4662.0,0,4662.0,0.661,4931,81,0.841,0.0,0.0,1.0,0.0
0,53,0,1,2.0,0.0,0,38,3,3,2,3895.0,1981,1914.0,0.839,16023,119,0.725,0.509,0.0,0.0,1.0
0,58,0,4,3.0,1.3414549251653325,0,42,3,3,4,10247.0,1600,8647.0,0.63,1754,44,0.692,0.156,0.0,1.0,0.0
0,42,1,4,0.0,1.0,0,38,1,4,1,2444.0,0,2444.0,0.788,4220,50,1.174,0.0,0.0,1.0,0.0
0,42,0,2,1.0,0.0,0,23,2,2,3,3172.0,1160,2012.0,0.588,4163,83,0.804,0.366,0.0,0.0,1.0
0,63,1,0,2.0,3.0,0,56,6,2,2,9033.0,0,9033.0,0.78,4456,85,0.635,0.0,0.0,0.0,1.0
0,63,1,0,1.0,2.0,0,36,6,2,3,2567.0,0,2567.0,1.636,2399,43,0.955,0.0,0.0,1.0,0.0
0,38,0,2,0.0,0.0,0,28,1,1,2,3629.0,1891,1738.0,0.917,15982,113,0.687,0.521,0.0,1.0,0.0
0,54,1,3,3.0,1.0,0,44,3,3,3,1655.0,0,1655.0,0.766,4621,67,0.675,0.0,0.0,1.0,0.0
0,57,0,2,2.0838129496402877,0.0,0,49,5,3,1,2679.0,2011,668.0,0.466,1723,28,0.75,0.751,0.0,1.0,0.0
0,31,0,1,2.0838129496402877,0.0,0,18,3,1,3,3399.0,1800,1599.0,0.752,13148,121,0.806,0.53,0.0,0.0,1.0
0,51,0,1,1.0,0.0,0,45,3,3,3,2918.0,2049,869.0,0.501,3818,61,0.605,0.702,0.0,0.0,1.0
0,55,0,3,2.0,0.0,2,35,2,3,3,15987.0,1973,14014.0,0.705,7345,98,0.463,0.123,0.0,0.0,1.0
0,35,0,3,3.0,1.0,0,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276,0.0,1.0,0.0
0,65,0,0,3.0,1.0,0,56,5,3,0,2961.0,1570,1391.0,0.908,1937,57,0.781,0.53,0.0,1.0,0.0
0,43,0,3,1.0,0.0,0,36,3,3,2,1824.0,0,1824.0,0.797,4594,86,0.654,0.0,0.0,0.0,0.0
0,56,0,1,1.0,0.0,0,43,3,2,2,2923.0,1934,989.0,0.577,3861,68,0.7,0.662,0.0,0.0,1.0
0,56,0,2,3.0,0.0,0,45,4,3,3,2665.0,1844,821.0,0.554,1880,58,0.758,0.692,0.0,1.0,0.0
0,36,1,2,3.0,2.0,0,36,3,1,4,5550.0,1518,4032.0,1.182,2540,62,0.771,0.274,0.0,1.0,0.0
0,55,1,1,2.0,3.0,0,42,5,2,4,10696.0,1206,9490.0,0.958,2489,38,0.9,0.113,0.0,0.0,1.0
0,49,1,3,2.0838129496402877,1.0,0,32,4,3,3,3114.0,2208,906.0,0.824,5219,86,0.686,0.709,0.0,1.0,0.0
0,52,1,5,3.0,3.0,0,47,3,1,1,2047.0,665,1382.0,0.605,3452,66,0.692,0.325,0.0,0.0,1.0
0,55,0,0,3.0,0.0,0,36,6,2,4,3615.0,1699,1916.0,0.576,1967,40,0.538,0.47,0.0,1.0,0.0
0,48,0,2,2.0,0.0,0,36,4,3,1,1438.3,0,1438.3,0.743,4913,82,0.822,0.0,0.0,1.0,0.0
0,40,1,5,2.0838129496402877,3.0,0,33,4,2,4,34516.0,1501,33015.0,0.813,3368,64,0.641,0.043,0.0,1.0,0.0
0,59,0,1,2.0,1.3414549251653325,0,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0.0,0.0,1.0
0,44,0,3,3.0,0.0,0,36,5,1,3,4066.0,1028,3038.0,0.972,3888,77,0.604,0.253,0.0,0.0,1.0
0,44,0,1,2.0,0.0,0,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0,0.0,1.0,0.0
0,55,0,1,1.0,0.0,0,37,4,3,3,2376.0,1969,407.0,0.788,4301,79,1.026,0.829,0.0,0.0,1.0
0,47,1,3,2.0,0.0,0,34,2,1,2,8390.0,0,8390.0,0.8,8316,92,0.704,0.0,0.0,1.0,0.0
0,39,0,1,3.0,0.0,0,36,3,3,1,2490.0,1281,1209.0,0.551,1902,34,0.619,0.514,0.0,1.0,0.0
0,44,0,4,3.0,1.3414549251653325,0,34,6,4,2,2105.0,0,2105.0,0.656,4190,67,0.914,0.0,0.0,1.0,0.0
0,26,0,1,1.0,1.3414549251653325,0,13,3,1,3,10693.0,2517,8176.0,0.88,4138,76,0.727,0.235,0.0,0.0,0.0
0,40,1,4,2.0838129496402877,2.0,0,36,3,2,3,22956.0,1407,21549.0,0.709,5554,64,0.6,0.061,0.0,1.0,0.0
0,42,1,2,2.0,3.0,0,32,5,2,2,22120.0,1805,20315.0,0.65,3981,65,0.667,0.082,0.0,1.0,0.0
0,30,1,1,0.0,1.3414549251653325,0,22,5,3,4,12539.0,910,11629.0,0.856,2643,72,0.674,0.073,1.0,0.0,0.0
0,44,1,3,3.0,2.0,0,24,1,1,3,15043.0,0,15043.0,0.649,7234,83,0.694,0.0,0.0,1.0,0.0
0,48,0,4,2.0,0.0,0,36,6,1,4,2464.0,1867,597.0,0.6,1219,35,1.333,0.758,0.0,1.0,0.0
0,46,1,3,3.0,1.0,0,36,4,2,3,1438.3,0,1438.3,0.951,4374,71,0.775,0.0,0.0,0.0,1.0
0,50,1,4,3.0,3.0,0,38,5,1,3,4601.0,2517,2084.0,0.775,5056,80,0.778,0.547,0.0,1.0,0.0
0,39,1,3,0.0,2.0,0,36,6,2,4,4759.0,1459,3300.0,1.24,2903,57,0.9,0.307,0.0,1.0,0.0
0,31,1,0,3.0,1.0,0,21,3,3,0,2158.0,1729,429.0,1.1,1718,42,0.448,0.801,0.0,1.0,0.0
0,40,0,4,2.0,1.0,0,24,5,3,2,2606.0,1818,788.0,0.703,1999,50,1.174,0.698,0.0,1.0,0.0
0,51,1,3,1.0,1.0,0,36,4,3,4,5000.0,942,4058.0,0.604,4077,81,0.653,0.188,0.0,0.0,1.0
0,35,1,3,3.0,2.0,0,25,5,3,3,5240.0,1451,3789.0,1.198,2172,38,0.81,0.277,0.0,1.0,0.0
0,36,1,2,1.0,3.0,0,27,5,3,3,14690.0,979,13711.0,0.811,2746,68,0.511,0.067,0.0,0.0,1.0
0,51,1,2,5.0,3.0,0,41,3,3,2,34516.0,1046,33470.0,1.001,3435,76,0.727,0.03,0.0,0.0,1.0
0,52,0,0,3.0,0.0,0,36,5,1,2,2537.0,1097,1440.0,0.874,4964,84,0.909,0.432,0.0,0.0,1.0
0,39,1,2,2.0838129496402877,2.0,0,19,3,3,2,3047.0,2150,897.0,0.882,1602,37,1.312,0.706,0.0,1.0,0.0
0,52,0,0,3.0,0.0,0,37,3,1,2,1793.0,1284,509.0,0.902,3989,62,0.938,0.716,0.0,1.0,0.0
0,39,0,1,1.0,1.0,0,20,3,2,2,9956.0,1117,8839.0,0.515,1447,39,0.696,0.112,0.0,0.0,1.0
0,44,0,3,0.0,0.0,1,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,1.0,0.0,0.0
0,47,0,4,4.0,1.0,0,40,2,2,3,2725.0,1851,874.0,0.687,4904,85,0.7,0.679,1.0,0.0,0.0
0,54,1,3,4.0,3.0,1,42,3,1,2,34516.0,2488,32028.0,0.552,4401,87,0.776,0.072,0.0,0.0,1.0
0,43,1,5,3.0,3.0,0,36,1,1,3,7196.0,696,6500.0,0.839,8689,93,0.898,0.097,0.0,0.0,1.0
0,49,0,3,3.0,0.0,0,43,2,1,1,7037.0,0,7037.0,0.752,7678,93,0.691,0.0,0.0,1.0,0.0
0,52,0,4,0.0,1.3414549251653325,0,48,5,5,2,1438.3,771,667.3,0.652,5053,74,0.947,0.536,1.0,0.0,0.0
0,39,0,2,3.0,0.0,0,34,4,3,4,2594.0,0,2594.0,0.526,1457,43,0.387,0.0,0.0,1.0,0.0
0,51,0,1,3.0,0.0,0,42,6,2,2,5822.0,2387,3435.0,0.76,1804,49,0.75,0.41,0.0,1.0,0.0
0,37,1,3,0.0,2.0,0,26,6,2,1,14485.0,2124,12361.0,0.527,3895,87,0.776,0.147,0.0,0.0,0.0
0,40,0,3,3.0,1.3414549251653325,0,28,6,1,2,20420.0,1657,18763.0,1.038,1804,41,0.864,0.081,0.0,1.0,0.0
0,32,0,1,4.0,0.0,0,20,5,2,3,2234.0,1865,369.0,0.732,2115,59,0.439,0.835,0.0,1.0,0.0
0,41,1,2,3.0,2.0,1,36,6,2,0,27000.0,0,27000.0,0.61,1209,39,0.3,0.0,0.0,0.0,0.0
0,48,1,1,0.0,2.0,0,39,2,3,1,8624.0,1709,6915.0,0.967,15738,111,0.82,0.198,0.0,1.0,0.0
0,53,1,3,1.0,2.0,0,45,4,1,0,15583.0,0,15583.0,0.873,3938,69,1.091,0.0,0.0,0.0,1.0
0,45,1,2,3.0,1.0,0,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422,1.0,0.0,0.0
0,47,1,2,0.0,2.0,0,36,4,1,2,9300.0,769,8531.0,0.68,3651,67,0.718,0.083,0.0,1.0,0.0
0,45,1,3,4.0,3.0,0,35,3,3,2,20640.0,1603,19037.0,0.532,1792,53,0.395,0.078,0.0,1.0,0.0
0,43,0,4,4.0,0.0,0,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0.0,1.0,0.0
0,45,0,5,5.0,0.0,0,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341,0.0,1.0,0.0
0,43,1,1,2.0,2.0,0,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,0.0,0.0,1.0
0,48,1,3,1.0,2.0,0,44,5,1,1,19272.0,1519,17753.0,0.557,3398,67,0.763,0.079,0.0,0.0,1.0
0,41,1,2,0.0,3.0,0,34,6,2,2,2196.0,1619,577.0,0.656,2040,65,0.711,0.737,0.0,0.0,1.0
0,53,1,2,2.0,3.0,0,42,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.974,0.0,0.0,0.0,1.0
0,40,0,4,3.0,1.3414549251653325,0,28,1,3,3,1622.0,972,650.0,0.866,4216,71,1.367,0.599,0.0,1.0,0.0
0,33,1,2,5.0,1.0,0,25,5,2,2,9371.0,1541,7830.0,0.781,2518,67,0.971,0.164,0.0,0.0,1.0
0,56,1,2,3.0,4.0,0,45,2,2,3,11714.0,898,10816.0,0.726,13956,122,0.718,0.077,0.0,0.0,1.0
0,32,0,0,2.0838129496402877,1.3414549251653325,0,26,6,2,4,14140.0,845,13295.0,0.715,5036,76,0.689,0.06,0.0,0.0,1.0
0,46,0,4,5.0,0.0,0,38,4,3,2,4120.0,1578,2542.0,0.379,4792,81,0.588,0.383,1.0,0.0,0.0
0,55,0,2,1.0,1.0,0,42,2,2,3,5431.0,2007,3424.0,0.661,4569,82,0.608,0.37,0.0,1.0,0.0
0,37,1,4,1.0,2.0,0,24,3,1,4,5335.0,2145,3190.0,0.879,1888,43,0.433,0.402,0.0,1.0,0.0
0,52,0,2,3.0,1.0,1,42,3,3,2,19220.0,0,19220.0,0.997,4642,81,0.761,0.0,0.0,1.0,0.0
0,42,0,3,2.0838129496402877,1.3414549251653325,0,31,3,1,4,7762.0,1319,6443.0,0.793,5153,77,0.75,0.17,0.0,1.0,0.0
0,40,0,3,1.0,0.0,0,31,5,2,4,4736.0,945,3791.0,0.835,3927,73,0.659,0.2,0.0,1.0,0.0
0,46,1,4,3.0,2.0,0,33,6,2,2,21548.0,1180,20368.0,0.52,1582,38,0.652,0.055,0.0,1.0,0.0
0,46,1,3,3.0,0.0,0,27,1,2,2,6954.0,1502,5452.0,0.624,7510,89,0.648,0.216,0.0,1.0,0.0
0,39,1,4,1.0,2.0,0,28,5,3,3,6224.0,1898,4326.0,1.103,3014,58,0.706,0.305,0.0,1.0,0.0
0,54,1,1,2.0,3.0,0,48,6,1,5,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159,0.0,1.0,0.0
0,44,1,4,2.0,3.0,0,34,4,4,3,22074.0,0,22074.0,1.199,4406,80,0.739,0.0,0.0,0.0,1.0
0,53,1,1,2.0,3.0,1,36,2,2,2,34516.0,1484,33032.0,1.015,16373,114,0.9,0.043,0.0,1.0,0.0
0,54,0,1,2.0,0.0,0,48,3,1,4,2440.0,1083,1357.0,0.907,3017,53,0.71,0.444,0.0,0.0,1.0
0,40,0,2,0.0,1.3414549251653325,0,29,5,3,3,13126.0,0,13126.0,0.725,4496,61,0.848,0.0,0.0,1.0,0.0
0,58,0,2,2.0,0.0,0,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86,0.0,0.0,1.0
0,46,1,3,3.0,3.0,0,37,6,4,3,1530.0,0,1530.0,0.635,4256,78,0.773,0.0,0.0,0.0,0.0
0,42,0,5,3.0,0.0,0,37,2,3,2,6250.0,1835,4415.0,0.644,4042,60,0.714,0.294,0.0,0.0,0.0
0,46,1,3,2.0,2.0,0,36,5,2,2,9981.0,807,9174.0,0.655,1456,30,0.667,0.081,0.0,1.0,0.0
0,38,0,1,5.0,0.0,0,28,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0.0,0.0,1.0,0.0
0,55,1,0,5.0,2.0,0,36,4,6,4,4980.0,906,4074.0,0.721,2273,66,0.886,0.182,0.0,1.0,0.0
0,41,0,4,2.0838129496402877,0.0,0,36,2,3,2,2470.0,1566,904.0,0.811,5011,61,0.743,0.634,0.0,0.0,1.0
0,56,1,1,0.0,3.0,0,36,6,1,1,9031.0,1535,7496.0,0.69,1602,35,0.591,0.17,0.0,1.0,0.0
0,46,0,2,2.0,0.0,0,36,6,1,4,1996.0,1544,452.0,0.919,3760,69,0.683,0.774,0.0,0.0,1.0
1,62,0,0,3.0,0.0,0,49,2,3,3,1438.3,0,1438.3,1.047,692,16,0.6,0.0,0.0,1.0,0.0
1,66,0,0,5.0,1.3414549251653325,0,56,5,4,3,7882.0,605,7277.0,1.052,704,16,0.143,0.077,0.0,1.0,0.0
1,54,0,1,3.0,0.0,0,40,2,3,1,1438.3,808,630.3,0.997,705,19,0.9,0.562,0.0,1.0,0.0
1,56,1,2,3.0,4.0,0,36,1,3,3,15769.0,0,15769.0,1.041,602,15,0.364,0.0,0.0,1.0,0.0
1,48,1,2,3.0,2.0,1,35,2,4,4,34516.0,0,34516.0,0.763,691,15,0.5,0.0,0.0,1.0,0.0
1,55,0,4,2.0838129496402877,1.0,0,45,2,4,3,2158.0,0,2158.0,0.585,615,12,0.714,0.0,0.0,1.0,0.0
1,47,1,2,2.0838129496402877,3.0,0,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,0.0,1.0,0.0
1,53,1,2,3.0,3.0,0,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,0.0,1.0,0.0
1,48,0,5,1.0,0.0,0,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0.0,1.0,0.0
1,59,1,1,2.0,2.0,0,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0.0,0.0,1.0
1,48,0,4,0.0,0.0,0,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0.0,1.0,0.0
1,46,1,5,3.0,3.0,0,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,0.0,0.0,1.0
1,53,1,2,2.0838129496402877,3.0,0,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,0.0,1.0,0.0
1,68,1,0,1.0,0.0,0,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0.0,1.0,0.0
1,55,0,2,3.0,0.0,0,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,0.0,1.0,0.0
1,59,1,2,4.0,2.0,0,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,0.0,1.0,0.0
1,60,0,1,0.0,1.0,0,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,0.0,1.0,0.0
1,52,1,1,0.0,3.0,0,36,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,0.0,1.0,0.0
1,53,0,2,2.0838129496402877,0.0,0,33,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,0.0,1.0,0.0
1,49,1,5,2.0,1.0,0,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,0.0,1.0,0.0
1,45,0,2,2.0,0.0,0,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0.0,1.0,0.0
1,46,1,4,1.0,4.0,0,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,0.0,1.0,0.0
1,59,1,0,1.0,1.0,0,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,0.0,0.0,1.0
1,59,0,0,4.0,1.0,0,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,0.0,1.0,0.0
1,64,0,0,1.0,1.0,0,53,1,3,3,3353.0,0,3353.0,1.021,960,18,0.385,0.0,0.0,1.0,0.0
1,45,1,2,3.0,2.0,0,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,0.0,0.0,1.0
1,54,0,2,1.0,1.3414549251653325,0,44,3,3,1,6094.0,0,6094.0,1.129,909,14,0.273,0.0,0.0,1.0,0.0
1,48,1,2,1.0,4.0,0,36,3,3,3,27126.0,0,27126.0,0.953,1000,25,0.786,0.0,0.0,1.0,0.0
1,54,0,4,3.0,1.3414549251653325,0,40,6,2,2,2532.0,2221,311.0,0.491,799,21,0.235,0.877,0.0,1.0,0.0
1,57,1,3,3.0,4.0,0,38,2,3,3,8249.0,1381,6868.0,0.798,678,11,0.833,0.167,0.0,1.0,0.0
1,54,1,2,2.0838129496402877,1.0,0,44,4,3,2,2902.0,2517,385.0,0.821,996,26,0.444,0.867,0.0,1.0,0.0
1,58,1,1,0.0,1.0,0,36,2,4,3,1438.3,537,901.3,0.819,715,13,0.182,0.373,0.0,1.0,0.0
1,43,1,4,4.0,3.0,0,30,2,5,3,5639.0,1547,4092.0,1.087,647,15,0.364,0.274,0.0,0.0,0.0
1,57,1,2,0.0,4.0,0,40,3,3,3,3106.0,1120,1986.0,1.045,683,17,0.7,0.361,0.0,1.0,0.0
1,42,1,3,2.0,2.0,0,34,3,3,3,13450.0,0,13450.0,0.742,1000,18,0.059,0.0,0.0,1.0,0.0
1,42,0,2,3.0,0.0,0,23,3,3,3,1929.0,1673,256.0,0.835,857,36,1.118,0.867,0.0,1.0,0.0
1,49,0,3,3.0,0.0,0,38,6,3,2,2185.0,0,2185.0,0.727,715,20,0.818,0.0,0.0,1.0,0.0
1,39,1,2,0.0,2.0,0,36,5,3,3,13961.0,1299,12662.0,0.842,783,20,0.667,0.093,0.0,0.0,1.0
1,58,0,4,2.0838129496402877,0.0,0,46,2,3,3,2536.0,0,2536.0,0.917,901,35,0.522,0.0,0.0,1.0,0.0
1,52,0,1,3.0,0.0,0,40,1,2,2,2317.0,0,2317.0,1.005,884,19,0.727,0.0,0.0,0.0,1.0
1,53,0,2,0.0,0.0,0,45,1,1,1,1981.0,1518,463.0,1.019,973,25,0.923,0.766,0.0,0.0,1.0
1,54,1,2,3.0,2.0,0,42,3,3,2,4320.0,0,4320.0,0.967,706,21,0.5,0.0,0.0,1.0,0.0
1,53,1,2,0.0,3.0,0,36,1,3,3,4503.0,0,4503.0,0.659,748,20,0.429,0.0,0.0,1.0,0.0
1,35,1,3,4.0,3.0,0,29,2,1,3,17030.0,1911,15119.0,0.528,715,25,0.562,0.112,0.0,0.0,0.0
1,43,0,2,0.0,0.0,0,24,2,3,2,2962.0,2517,445.0,1.046,929,31,0.409,0.85,0.0,0.0,1.0
1,56,1,2,2.0,4.0,0,50,2,2,3,16867.0,0,16867.0,0.885,654,14,0.4,0.0,0.0,0.0,1.0
1,52,0,3,4.0,0.0,0,47,3,3,2,2972.0,0,2972.0,1.035,922,25,0.562,0.0,0.0,0.0,1.0
1,45,0,3,0.0,1.3414549251653325,0,36,3,3,3,4028.0,710,3318.0,0.731,791,22,0.833,0.176,0.0,0.0,1.0
1,50,1,1,2.0838129496402877,4.0,0,39,3,2,3,27512.0,2137,25375.0,1.048,1149,25,0.562,0.078,0.0,0.0,1.0
1,58,1,1,2.0,3.0,0,47,3,3,3,12151.0,1799,10352.0,1.022,918,14,0.556,0.148,0.0,1.0,0.0
1,53,0,2,5.0,1.3414549251653325,0,39,1,2,3,1438.3,0,1438.3,0.644,807,22,0.692,0.0,0.0,1.0,0.0
1,45,1,2,3.0,2.0,0,25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,0.0,0.0,1.0,0.0
1,43,0,2,4.0,0.0,0,37,3,3,1,1438.3,0,1438.3,1.004,974,28,0.273,0.0,0.0,1.0,0.0
1,59,1,1,1.0,2.0,0,36,3,2,3,6705.0,0,6705.0,0.749,731,18,0.5,0.0,0.0,1.0,0.0
1,62,1,0,1.0,2.0,0,56,3,3,2,8077.0,0,8077.0,0.749,906,16,0.333,0.0,0.0,1.0,0.0
1,57,1,2,2.0,1.0,0,50,2,5,3,6462.0,0,6462.0,0.856,761,17,0.214,0.0,0.0,1.0,0.0
1,48,1,4,2.0838129496402877,3.0,0,36,1,3,1,11862.0,2517,9345.0,0.766,643,16,0.231,0.212,0.0,0.0,1.0
1,56,1,1,2.0,2.0,0,44,5,3,3,1704.0,0,1704.0,0.701,660,17,0.308,0.0,0.0,1.0,0.0
1,55,1,1,1.0,2.0,0,46,2,2,3,1438.3,0,1438.3,1.037,888,18,1.25,0.0,0.0,1.0,0.0
1,61,1,1,2.0838129496402877,1.0,0,49,1,2,2,5472.0,788,4684.0,0.526,705,14,0.273,0.144,0.0,1.0,0.0
1,45,0,4,0.0,0.0,0,38,3,4,3,4908.0,0,4908.0,0.993,827,21,0.75,0.0,0.0,1.0,0.0
1,44,0,3,5.0,0.0,0,38,6,1,3,7222.0,0,7222.0,0.685,920,18,0.5,0.0,0.0,1.0,0.0
1,55,1,3,0.0,2.0,0,44,3,2,2,2323.0,0,2323.0,0.737,804,15,0.5,0.0,0.0,1.0,0.0
1,55,0,1,2.0838129496402877,0.0,0,36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,0.251,0.0,1.0,0.0
1,53,0,1,3.0,0.0,0,36,2,2,3,1438.3,0,1438.3,0.672,799,17,0.214,0.0,0.0,0.0,1.0
1,42,1,2,2.0,2.0,0,28,6,1,3,7340.0,0,7340.0,0.65,838,24,0.412,0.0,0.0,1.0,0.0
1,55,1,3,5.0,3.0,0,35,4,1,3,20865.0,0,20865.0,0.881,837,25,0.667,0.0,0.0,0.0,1.0
1,53,1,1,3.0,3.0,0,48,3,3,3,30271.0,1406,28865.0,1.336,3231,47,0.306,0.046,0.0,0.0,1.0
1,54,0,2,3.0,0.0,0,45,3,1,3,1438.3,306,1132.3,1.035,694,15,0.364,0.213,0.0,1.0,0.0
1,55,1,4,1.0,3.0,0,41,2,2,2,27560.0,900,26660.0,1.031,646,10,0.25,0.033,0.0,1.0,0.0
1,48,0,2,2.0838129496402877,0.0,0,36,5,1,3,7151.0,800,6351.0,0.986,854,22,0.375,0.112,0.0,1.0,0.0
1,61,0,0,3.0,0.0,0,56,3,3,3,2122.0,554,1568.0,0.857,949,17,0.133,0.261,0.0,1.0,0.0
1,48,1,3,1.0,3.0,0,42,1,1,3,9959.0,0,9959.0,0.688,805,24,0.143,0.0,0.0,1.0,0.0
1,56,1,4,1.0,2.0,0,46,3,3,3,2340.0,1930,410.0,0.987,781,15,0.364,0.825,0.0,1.0,0.0
1,62,0,2,3.0,0.0,0,52,4,2,2,2490.0,513,1977.0,0.678,864,20,0.333,0.206,0.0,1.0,0.0
1,43,1,3,2.0838129496402877,1.0,0,35,2,2,3,1438.3,0,1438.3,0.694,891,28,0.4,0.0,0.0,1.0,0.0
1,56,1,3,2.0838129496402877,2.0,0,45,5,3,2,12248.0,0,12248.0,0.894,767,25,0.562,0.0,0.0,1.0,0.0
1,59,0,1,2.0838129496402877,1.3414549251653325,0,50,3,2,3,1438.3,0,1438.3,0.57,724,16,0.231,0.0,0.0,1.0,0.0
1,43,0,4,2.0,0.0,0,23,6,2,3,7706.0,392,7314.0,0.764,965,27,0.421,0.051,0.0,1.0,0.0
1,58,1,2,3.0,1.0,0,48,2,3,3,4085.0,2238,1847.0,0.568,596,15,0.5,0.548,0.0,1.0,0.0
1,43,1,2,0.0,2.0,0,24,2,3,3,14447.0,0,14447.0,0.856,915,29,2.222,0.0,0.0,1.0,0.0
1,53,0,3,0.0,0.0,0,35,6,3,1,9786.0,0,9786.0,0.701,820,25,0.562,0.0,0.0,0.0,1.0
1,62,0,1,1.0,1.3414549251653325,0,56,2,1,2,8990.0,0,8990.0,0.935,747,19,0.583,0.0,0.0,1.0,0.0
1,43,1,3,5.0,2.0,0,35,3,3,2,3312.0,0,3312.0,0.698,647,19,0.462,0.0,0.0,0.0,1.0
1,57,1,1,3.0,3.0,0,36,2,3,2,10244.0,861,9383.0,0.78,1127,29,0.381,0.084,0.0,0.0,1.0
1,53,1,2,1.0,4.0,0,46,4,3,1,7474.0,0,7474.0,0.858,732,21,0.615,0.0,0.0,1.0,0.0
1,54,1,3,1.0,3.0,0,36,2,3,4,9457.0,350,9107.0,1.024,1196,28,0.333,0.037,0.0,1.0,0.0
1,46,0,3,3.0,0.0,0,28,2,2,3,8551.0,1067,7484.0,0.931,1097,32,0.778,0.125,0.0,0.0,1.0
1,54,1,5,1.0,2.0,0,36,5,2,3,14539.0,0,14539.0,0.907,965,26,0.529,0.0,0.0,1.0,0.0
1,41,1,2,0.0,3.0,0,33,5,3,3,8004.0,1452,6552.0,0.929,1084,32,0.524,0.181,0.0,1.0,0.0
1,57,0,2,1.0,1.0,0,45,2,1,3,1438.3,0,1438.3,1.036,1254,35,0.842,0.0,0.0,1.0,0.0
1,56,1,0,2.0,3.0,0,51,3,2,3,14501.0,0,14501.0,0.854,1031,25,0.389,0.0,0.0,1.0,0.0
1,43,1,3,1.0,2.0,0,36,1,3,3,8663.0,288,8375.0,0.639,916,33,0.32,0.033,0.0,1.0,0.0
1,56,1,3,1.0,2.0,0,45,2,1,3,8512.0,0,8512.0,1.038,811,27,1.25,0.0,0.0,0.0,1.0
1,51,1,2,0.0,4.0,0,39,3,3,1,16868.0,0,16868.0,0.938,940,25,0.471,0.0,0.0,0.0,1.0
1,65,1,1,1.0,0.0,0,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0,0.0,1.0,0.0
1,57,1,1,3.0,3.0,0,36,3,3,3,4829.0,2418,2411.0,0.601,938,21,0.4,0.501,0.0,1.0,0.0
1,42,1,2,0.0,2.0,0,30,2,2,3,6414.0,0,6414.0,0.718,708,14,0.4,0.0,0.0,0.0,1.0
1,41,0,4,1.0,0.0,0,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599,0.0,0.0,1.0
